SectionID,ProfessorID,Professors,CourseNumber,Dept,YearTerm,AvgGPA
8377,1401,"Stern, C",598,NEUR,2020-sp,
8378,2085,"Cheng, J",598,NEUR,2020-sp,
8379,-1,,599,NEUR,2020-sp,
8380,-1,,101,NPRE,2020-sp,
8381,-1,,101,NPRE,2020-sp,
8382,-1,,101,NPRE,2020-sp,
8383,2086,"Meline, B;Uddin, R",199,NPRE,2020-sp,
8384,-1,,247,NPRE,2020-sp,
8385,-1,,397,NPRE,2020-sp,
8386,2087,"Ragheb, M",402,NPRE,2020-sp,
8387,2087,"Ragheb, M",402,NPRE,2020-sp,
8388,2088,"Huff, K",412,NPRE,2020-sp,
8389,2088,"Huff, K",412,NPRE,2020-sp,
8390,2089,"Curreli, D",421,NPRE,2020-sp,
8391,-1,,429,NPRE,2020-sp,
8392,2090,"Meng, L",441,NPRE,2020-sp,
8393,2091,"Roy, W",442,NPRE,2020-sp,
8394,-1,,447,NPRE,2020-sp,
8395,2092,"Di Fulvio, A",451,NPRE,2020-sp,
8396,2092,"Di Fulvio, A",451,NPRE,2020-sp,
8397,2092,"Di Fulvio, A",451,NPRE,2020-sp,
8398,1134,"Uddin, R",455,NPRE,2020-sp,
8399,2093,"Stubbins, J",458,NPRE,2020-sp,
8400,2093,"Stubbins, J",458,NPRE,2020-sp,
8401,2094,"Kim, K",470,NPRE,2020-sp,
8402,2087,"Ragheb, M",475,NPRE,2020-sp,
8403,2087,"Ragheb, M",475,NPRE,2020-sp,
8404,-1,,480,NPRE,2020-sp,
8405,-1,,480,NPRE,2020-sp,
8406,-1,,480,NPRE,2020-sp,
8407,1134,"Uddin, R",483,NPRE,2020-sp,
8408,2091,"Roy, W",498,NPRE,2020-sp,
8409,2095,"Brooks, C",511,NPRE,2020-sp,
8410,-1,,521,NPRE,2020-sp,
8411,-1,,531,NPRE,2020-sp,
8412,-1,,554,NPRE,2020-sp,
8413,-1,,558,NPRE,2020-sp,
8414,2093,"Stubbins, J",558,NPRE,2020-sp,
8415,2096,"Mohaghegh, Z",561,NPRE,2020-sp,
8416,2096,"Mohaghegh, Z",561,NPRE,2020-sp,
8417,2089,"Curreli, D;Mohaghegh, Z",595,NPRE,2020-sp,
8418,1134,"Uddin, R",596,NPRE,2020-sp,
8419,-1,,597,NPRE,2020-sp,
8420,-1,,599,NPRE,2020-sp,
8421,2097,"Ward, M",101,NRES,2020-sp,
8422,2098,"Ugarte, C",102,NRES,2020-sp,
8423,2099,"Fraterrigo, J",105,NRES,2020-sp,
8424,2100,"Hodson, P",108,NRES,2020-sp,
8425,2100,"Hodson, P",108,NRES,2020-sp,
8426,2101,"Arai, Y",201,NRES,2020-sp,
8427,2101,"Arai, Y",201,NRES,2020-sp,
8428,2101,"Arai, Y",201,NRES,2020-sp,
8429,2101,"Arai, Y",201,NRES,2020-sp,
8430,2101,"Arai, Y",201,NRES,2020-sp,
8431,42,"Nogueira Meirelles De Souza, M",210,NRES,2020-sp,
8432,42,"Nogueira Meirelles De Souza, M",210,NRES,2020-sp,
8433,43,"Stevens, A",210,NRES,2020-sp,
8434,43,"Stevens, A",210,NRES,2020-sp,
8435,44,"Ordonez Morales, P",210,NRES,2020-sp,
8436,168,"Cupps-Miller, H",220,NRES,2020-sp,
8437,52,"Brazee, R;Reisner, A",223,NRES,2020-sp,
8438,1705,"Farr, J;Santos, C",242,NRES,2020-sp,
8439,1705,"Farr, J;Santos, C",242,NRES,2020-sp,
8440,2102,"Hayek, J",285,NRES,2020-sp,
8441,2103,"Crawford, J;Guyon, L;Sloan, J",285,NRES,2020-sp,
8442,2098,"Ugarte, C",285,NRES,2020-sp,
8443,1265,"Van Riper, C",287,NRES,2020-sp,
8444,1265,"Van Riper, C",287,NRES,2020-sp,
8445,1265,"Van Riper, C",287,NRES,2020-sp,
8446,1265,"Van Riper, C",287,NRES,2020-sp,
8447,1265,"Van Riper, C",287,NRES,2020-sp,
8448,1265,"Van Riper, C",287,NRES,2020-sp,
8449,1265,"Van Riper, C",287,NRES,2020-sp,
8450,1265,"Van Riper, C",287,NRES,2020-sp,
8451,1265,"Van Riper, C",287,NRES,2020-sp,
8452,1265,"Van Riper, C",287,NRES,2020-sp,
8453,-1,,293,NRES,2020-sp,
8454,-1,,294,NRES,2020-sp,
8455,-1,,295,NRES,2020-sp,
8456,52,"Brazee, R",310,NRES,2020-sp,
8457,52,"Brazee, R",310,NRES,2020-sp,
8458,52,"Brazee, R",310,NRES,2020-sp,
8459,52,"Brazee, R",310,NRES,2020-sp,
8460,197,"Miller, D",325,NRES,2020-sp,
8461,197,"Miller, D",325,NRES,2020-sp,
8462,197,"Miller, D",325,NRES,2020-sp,
8463,197,"Miller, D",325,NRES,2020-sp,
8464,168,"Cupps-Miller, H",330,NRES,2020-sp,
8465,2106,"Kuo, M",340,NRES,2020-sp,
8466,77,"Larson, E",362,NRES,2020-sp,
8467,-1,,396,NRES,2020-sp,
8468,2107,"Enos, J",407,NRES,2020-sp,
8469,2107,"Enos, J",407,NRES,2020-sp,
8470,2108,"Miller, J",420,NRES,2020-sp,
8471,2108,"Miller, J",420,NRES,2020-sp,
8472,2109,"Yannarell, A",421,NRES,2020-sp,
8473,2109,"Yannarell, A",421,NRES,2020-sp,
8474,2109,"Yannarell, A",421,NRES,2020-sp,
8475,809,"Leakey, A",431,NRES,2020-sp,
8476,2110,"Wander, M",438,NRES,2020-sp,
8477,22,"Lipka, A",440,NRES,2020-sp,
8478,22,"Lipka, A",440,NRES,2020-sp,
8479,22,"Lipka, A",440,NRES,2020-sp,
8480,22,"Lipka, A",440,NRES,2020-sp,
8481,1407,"Syal, S",446,NRES,2020-sp,
8482,2111,"Allan, K",455,NRES,2020-sp,
8483,2108,"Miller, J",456,NRES,2020-sp,
8484,2110,"Wander, M",474,NRES,2020-sp,
8485,2112,"Kent, A",475,NRES,2020-sp,
8486,77,"Larson, E",485,NRES,2020-sp,
8487,77,"Larson, E",485,NRES,2020-sp,
8488,814,"Mulvaney, R",488,NRES,2020-sp,
8489,-1,,490,NRES,2020-sp,
8490,2108,"Miller, J",499,NRES,2020-sp,
8491,77,"Larson, E;Matthews, J;Miller, D",500,NRES,2020-sp,
8492,2114,"Gracon, R",500,NRES,2020-sp,
8493,-1,,501,NRES,2020-sp,
8494,197,"Miller, D",501,NRES,2020-sp,
8495,2100,"Hodson, P",501,NRES,2020-sp,
8496,2100,"Hodson, P",502,NRES,2020-sp,
8497,2100,"Hodson, P",503,NRES,2020-sp,
8498,2100,"Hodson, P",505,NRES,2020-sp,
8499,2100,"Hodson, P",507,NRES,2020-sp,
8500,69,"Gramig, B",510,NRES,2020-sp,
8501,2115,"Stodola, K",511,NRES,2020-sp,
8502,2116,"Parkos, J",512,NRES,2020-sp,
8503,2100,"Hodson, P",512,NRES,2020-sp,
8504,2117,"Benson, T",512,NRES,2020-sp,
8505,814,"Mulvaney, R",572,NRES,2020-sp,
8506,2118,"Chini, C",592,NRES,2020-sp,
8507,2118,"Chini, C",592,NRES,2020-sp,
8508,2114,"Gracon, R",594,NRES,2020-sp,
8509,2119,"Johnson, M",598,NRES,2020-sp,
8510,-1,,599,NRES,2020-sp,
8511,2113,"Matthews, J",599,NRES,2020-sp,
8512,2120,"Held, B",100,NS,2020-sp,
8513,2121,"Frey, A",102,NS,2020-sp,
8514,2122,"Corapi, A",303,NS,2020-sp,
8515,2122,"Corapi, A",303,NS,2020-sp,
8516,2123,"Meaney, D",306,NS,2020-sp,
8517,2123,"Meaney, D",306,NS,2020-sp,
8518,2124,"DeArmon, C",307,NS,2020-sp,
8519,1378,"Pan, Y",426,NUTR,2020-sp,
8520,1388,"Chen, H",427,NUTR,2020-sp,
8521,1395,"Pepino de Gruev, M",500,NUTR,2020-sp,
8522,236,"Amengual Terrasa, J",510,NUTR,2020-sp,
8523,205,"Dilger, R;Loor, J;Nakamura, M",511,NUTR,2020-sp,
8524,205,"Dilger, R;Loor, J;Nakamura, M",511,NUTR,2020-sp,
8525,217,"Drackley, J;Novakofski, J;Stein, H",520,NUTR,2020-sp,
8526,2125,"Demejia, E",590,NUTR,2020-sp,
8527,83,"Emmert, J",591,NUTR,2020-sp,
8528,83,"Emmert, J",591,NUTR,2020-sp,
8529,230,"Rodriguez-Zas, S",591,NUTR,2020-sp,
8530,230,"Rodriguez-Zas, S",591,NUTR,2020-sp,
8531,196,"Koelkebeck, K",591,NUTR,2020-sp,
8532,196,"Koelkebeck, K",591,NUTR,2020-sp,
8533,196,"Koelkebeck, K",591,NUTR,2020-sp,
8534,196,"Koelkebeck, K",591,NUTR,2020-sp,
8535,196,"Koelkebeck, K",591,NUTR,2020-sp,
8536,196,"Koelkebeck, K",591,NUTR,2020-sp,
8537,192,"Dilger, A",591,NUTR,2020-sp,
8538,192,"Dilger, A",591,NUTR,2020-sp,
8539,192,"Dilger, A",591,NUTR,2020-sp,
8540,207,"McCann, J",591,NUTR,2020-sp,
8541,207,"McCann, J",591,NUTR,2020-sp,
8542,238,"Qiao, H;Wang, B",591,NUTR,2020-sp,
8543,238,"Qiao, H;Wang, B",591,NUTR,2020-sp,
8544,238,"Qiao, H;Wang, B",591,NUTR,2020-sp,
8545,-1,,591,NUTR,2020-sp,
8546,-1,,591,NUTR,2020-sp,
8547,240,"Mackie, R",591,NUTR,2020-sp,
8548,240,"Mackie, R",591,NUTR,2020-sp,
8549,240,"Mackie, R",591,NUTR,2020-sp,
8550,-1,,591,NUTR,2020-sp,
8551,-1,,591,NUTR,2020-sp,
8552,221,"Wheeler, M",591,NUTR,2020-sp,
8553,221,"Wheeler, M",591,NUTR,2020-sp,
8554,-1,,593,NUTR,2020-sp,
8555,-1,,599,NUTR,2020-sp,
8556,-1,,290,PATH,2020-sp,
8557,232,"Steelman, A",410,PATH,2020-sp,
8558,2126,"Smith, R",527,PATH,2020-sp,
8559,2127,"Roady, P",542,PATH,2020-sp,
8560,2128,"Fredrickson, R;Hsiao, S;LoBato, D;Roady, P;Samuelson, J;Vieson, M",545,PATH,2020-sp,
8561,2133,"Barger, A;Connolly, S;Fredrickson, R;Hsiao, S;Kinsel, M;Roady, P;Samuelson, J;Schnelle, A;Vieson, M",547,PATH,2020-sp,
8562,2133,"Barger, A",551,PATH,2020-sp,
8563,2133,"Barger, A;Connolly, S",551,PATH,2020-sp,
8564,2133,"Barger, A;Connolly, S",552,PATH,2020-sp,
8565,2137,"Colegrove-Calvey, K;Delaney, M;Kinsel, M;Landolfi, J;Terio, K",556,PATH,2020-sp,
8566,2137,"Colegrove-Calvey, K;Delaney, M;Kinsel, M;Landolfi, J;Terio, K",557,PATH,2020-sp,
8567,2137,"Colegrove-Calvey, K;Delaney, M;Kinsel, M;Landolfi, J;Terio, K",558,PATH,2020-sp,
8568,2138,"Delaney, M;Fredrickson, R;Hsiao, S;Landolfi, J;Roady, P;Samuelson, J;Vieson, M",559,PATH,2020-sp,
8569,-1,,590,PATH,2020-sp,
8570,-1,,592,PATH,2020-sp,
8571,2141,"Yoo, D",592,PATH,2020-sp,
8572,545,"Flaws, J;Johnson, R;Lane, S;Schantz, S",596,PATH,2020-sp,
8573,-1,,598,PATH,2020-sp,
8574,-1,,599,PATH,2020-sp,
8575,-1,,692,PATH,2020-sp,
8576,-1,,599,PBIO,2020-sp,
8577,2142,"Dastgheib, Z;Saadah, E",202,PERS,2020-sp,
8578,2142,"Dastgheib, Z;Saadah, E",202,PERS,2020-sp,
8579,2142,"Dastgheib, Z;Saadah, E",404,PERS,2020-sp,
8580,2142,"Dastgheib, Z;Saadah, E",454,PERS,2020-sp,
8581,2143,"Weinberg, S",100,PHIL,2020-sp,
8582,2143,"Weinberg, S",100,PHIL,2020-sp,
8583,2143,"Weinberg, S",100,PHIL,2020-sp,
8584,2143,"Weinberg, S",100,PHIL,2020-sp,
8585,2143,"Weinberg, S",100,PHIL,2020-sp,
8586,2143,"Weinberg, S",100,PHIL,2020-sp,
8587,2143,"Weinberg, S",100,PHIL,2020-sp,
8588,2143,"Weinberg, S",100,PHIL,2020-sp,
8589,2143,"Weinberg, S",100,PHIL,2020-sp,
8590,769,"Hensley, I",101,PHIL,2020-sp,
8591,769,"Hensley, I",101,PHIL,2020-sp,
8592,-1,,101,PHIL,2020-sp,
8593,769,"Hensley, I",101,PHIL,2020-sp,
8594,-1,,101,PHIL,2020-sp,
8595,-1,,101,PHIL,2020-sp,
8596,2144,"Levinstein, B",102,PHIL,2020-sp,
8597,2144,"Levinstein, B",102,PHIL,2020-sp,
8598,2144,"Levinstein, B",102,PHIL,2020-sp,
8599,2144,"Levinstein, B",102,PHIL,2020-sp,
8600,-1,,102,PHIL,2020-sp,
8601,-1,,102,PHIL,2020-sp,
8602,2145,"Livengood, J",103,PHIL,2020-sp,3.77
8603,2145,"Livengood, J",103,PHIL,2020-sp,3.77
8604,2145,"Livengood, J",103,PHIL,2020-sp,3.77
8605,2145,"Livengood, J",103,PHIL,2020-sp,3.77
8606,2146,"Sussman, D",104,PHIL,2020-sp,
8607,2146,"Sussman, D",104,PHIL,2020-sp,
8608,2146,"Sussman, D",104,PHIL,2020-sp,
8609,2146,"Sussman, D",104,PHIL,2020-sp,
8610,2146,"Sussman, D",104,PHIL,2020-sp,
8611,-1,,105,PHIL,2020-sp,
8612,-1,,105,PHIL,2020-sp,
8613,2147,"Varden, H",107,PHIL,2020-sp,
8614,-1,,110,PHIL,2020-sp,
8615,-1,,110,PHIL,2020-sp,
8616,-1,,110,PHIL,2020-sp,
8617,-1,,110,PHIL,2020-sp,
8618,-1,,110,PHIL,2020-sp,
8619,-1,,110,PHIL,2020-sp,
8620,-1,,110,PHIL,2020-sp,
8621,-1,,110,PHIL,2020-sp,
8622,-1,,110,PHIL,2020-sp,
8623,-1,,110,PHIL,2020-sp,
8624,-1,,110,PHIL,2020-sp,
8625,-1,,110,PHIL,2020-sp,
8626,-1,,110,PHIL,2020-sp,
8627,-1,,110,PHIL,2020-sp,
8628,-1,,110,PHIL,2020-sp,
8629,-1,,110,PHIL,2020-sp,
8630,-1,,110,PHIL,2020-sp,
8631,-1,,110,PHIL,2020-sp,
8632,-1,,110,PHIL,2020-sp,
8633,-1,,110,PHIL,2020-sp,
8634,2148,"Newman, A",110,PHIL,2020-sp,
8635,-1,,199,PHIL,2020-sp,
8636,-1,,199,PHIL,2020-sp,
8637,-1,,199,PHIL,2020-sp,
8638,-1,,202,PHIL,2020-sp,
8639,769,"Hensley, I",203,PHIL,2020-sp,
8640,2149,"Ben Moshe, N",206,PHIL,2020-sp,
8641,2150,"Weaver, C",270,PHIL,2020-sp,
8642,1801,"Del Pinal, G",307,PHIL,2020-sp,
8643,-1,,307,PHIL,2020-sp,
8644,1012,"Hillmer, P",316,PHIL,2020-sp,
8645,1012,"Hillmer, P",316,PHIL,2020-sp,
8646,-1,,390,PHIL,2020-sp,
8647,769,"Hensley, I",404,PHIL,2020-sp,
8648,769,"Hensley, I",404,PHIL,2020-sp,
8649,2143,"Weinberg, S",412,PHIL,2020-sp,
8650,2143,"Weinberg, S",412,PHIL,2020-sp,
8651,2150,"Weaver, C",419,PHIL,2020-sp,
8652,2150,"Weaver, C",419,PHIL,2020-sp,
8653,-1,,420,PHIL,2020-sp,
8654,2146,"Sussman, D",421,PHIL,2020-sp,
8655,2146,"Sussman, D",421,PHIL,2020-sp,
8656,2151,"Saenz, N",426,PHIL,2020-sp,
8657,2151,"Saenz, N",426,PHIL,2020-sp,
8658,2144,"Levinstein, B",430,PHIL,2020-sp,
8659,2144,"Levinstein, B",430,PHIL,2020-sp,
8660,2152,"Savonius-Wroth, S",435,PHIL,2020-sp,
8661,2152,"Savonius-Wroth, S",435,PHIL,2020-sp,
8662,2153,"Kishida, K",454,PHIL,2020-sp,
8663,2153,"Kishida, K",454,PHIL,2020-sp,
8664,-1,,492,PHIL,2020-sp,
8665,2147,"Varden, H",511,PHIL,2020-sp,
8666,2147,"Varden, H",511,PHIL,2020-sp,
8667,2145,"Livengood, J",521,PHIL,2020-sp,
8668,2145,"Livengood, J",521,PHIL,2020-sp,
8669,1801,"Del Pinal, G",525,PHIL,2020-sp,
8670,1801,"Del Pinal, G",525,PHIL,2020-sp,
8671,1810,"Lasersohn, P",547,PHIL,2020-sp,
8672,-1,,583,PHIL,2020-sp,
8673,-1,,590,PHIL,2020-sp,
8674,-1,,599,PHIL,2020-sp,
8675,2154,"Willenbrock, S",101,PHYS,2020-sp,
8676,2154,"Willenbrock, S",101,PHYS,2020-sp,
8677,2155,"Leite Noronha, J",101,PHYS,2020-sp,
8678,-1,,101,PHYS,2020-sp,
8679,-1,,101,PHYS,2020-sp,
8680,-1,,101,PHYS,2020-sp,
8681,-1,,101,PHYS,2020-sp,
8682,-1,,101,PHYS,2020-sp,
8683,-1,,101,PHYS,2020-sp,
8684,-1,,101,PHYS,2020-sp,
8685,-1,,101,PHYS,2020-sp,
8686,-1,,101,PHYS,2020-sp,
8687,-1,,101,PHYS,2020-sp,
8688,-1,,101,PHYS,2020-sp,
8689,-1,,101,PHYS,2020-sp,
8690,2156,"MacDougall, G",101,PHYS,2020-sp,
8691,-1,,101,PHYS,2020-sp,
8692,-1,,101,PHYS,2020-sp,
8693,-1,,101,PHYS,2020-sp,
8694,-1,,101,PHYS,2020-sp,
8695,-1,,101,PHYS,2020-sp,
8696,-1,,101,PHYS,2020-sp,
8697,-1,,101,PHYS,2020-sp,
8698,-1,,101,PHYS,2020-sp,
8699,2157,"Schulte, E",102,PHYS,2020-sp,
8700,2157,"Schulte, E",102,PHYS,2020-sp,
8701,2158,"Chemla, Y",102,PHYS,2020-sp,
8702,-1,,102,PHYS,2020-sp,
8703,-1,,102,PHYS,2020-sp,
8704,-1,,102,PHYS,2020-sp,
8705,-1,,102,PHYS,2020-sp,
8706,-1,,102,PHYS,2020-sp,
8707,-1,,102,PHYS,2020-sp,
8708,-1,,102,PHYS,2020-sp,
8709,-1,,102,PHYS,2020-sp,
8710,-1,,102,PHYS,2020-sp,
8711,-1,,102,PHYS,2020-sp,
8712,-1,,102,PHYS,2020-sp,
8713,-1,,102,PHYS,2020-sp,
8714,-1,,102,PHYS,2020-sp,
8715,-1,,102,PHYS,2020-sp,
8716,2159,"Nayfeh, M",102,PHYS,2020-sp,
8717,-1,,102,PHYS,2020-sp,
8718,-1,,102,PHYS,2020-sp,
8719,-1,,102,PHYS,2020-sp,
8720,-1,,102,PHYS,2020-sp,
8721,-1,,102,PHYS,2020-sp,
8722,-1,,102,PHYS,2020-sp,
8723,-1,,102,PHYS,2020-sp,
8724,-1,,102,PHYS,2020-sp,
8725,-1,,102,PHYS,2020-sp,
8726,-1,,199,PHYS,2020-sp,
8727,2160,"Gadway, B",211,PHYS,2020-sp,
8728,-1,,211,PHYS,2020-sp,
8729,2160,"Gadway, B",211,PHYS,2020-sp,
8730,2160,"Gadway, B",211,PHYS,2020-sp,
8731,2161,"Noronha-Hostler, J",211,PHYS,2020-sp,
8732,-1,,211,PHYS,2020-sp,
8733,2161,"Noronha-Hostler, J",211,PHYS,2020-sp,
8734,-1,,211,PHYS,2020-sp,
8735,-1,,211,PHYS,2020-sp,
8736,-1,,211,PHYS,2020-sp,
8737,-1,,211,PHYS,2020-sp,
8738,-1,,211,PHYS,2020-sp,
8739,-1,,211,PHYS,2020-sp,
8740,-1,,211,PHYS,2020-sp,
8741,-1,,211,PHYS,2020-sp,
8742,-1,,211,PHYS,2020-sp,
8743,-1,,211,PHYS,2020-sp,
8744,-1,,211,PHYS,2020-sp,
8745,-1,,211,PHYS,2020-sp,
8746,-1,,211,PHYS,2020-sp,
8747,-1,,211,PHYS,2020-sp,
8748,-1,,211,PHYS,2020-sp,
8749,-1,,211,PHYS,2020-sp,
8750,-1,,211,PHYS,2020-sp,
8751,-1,,211,PHYS,2020-sp,
8752,-1,,211,PHYS,2020-sp,
8753,-1,,211,PHYS,2020-sp,
8754,-1,,211,PHYS,2020-sp,
8755,-1,,211,PHYS,2020-sp,
8756,-1,,211,PHYS,2020-sp,
8757,-1,,211,PHYS,2020-sp,
8758,-1,,211,PHYS,2020-sp,
8759,-1,,211,PHYS,2020-sp,
8760,-1,,211,PHYS,2020-sp,
8761,-1,,211,PHYS,2020-sp,
8762,-1,,211,PHYS,2020-sp,
8763,-1,,211,PHYS,2020-sp,
8764,-1,,211,PHYS,2020-sp,
8765,-1,,211,PHYS,2020-sp,
8766,-1,,211,PHYS,2020-sp,
8767,-1,,211,PHYS,2020-sp,
8768,-1,,211,PHYS,2020-sp,
8769,-1,,211,PHYS,2020-sp,
8770,-1,,211,PHYS,2020-sp,
8771,-1,,211,PHYS,2020-sp,
8772,-1,,211,PHYS,2020-sp,
8773,-1,,211,PHYS,2020-sp,
8774,-1,,211,PHYS,2020-sp,
8775,-1,,211,PHYS,2020-sp,
8776,-1,,211,PHYS,2020-sp,
8777,-1,,211,PHYS,2020-sp,
8778,-1,,211,PHYS,2020-sp,
8779,-1,,211,PHYS,2020-sp,
8780,2162,"Selen, M",211,PHYS,2020-sp,
8781,-1,,211,PHYS,2020-sp,
8782,-1,,211,PHYS,2020-sp,
8783,-1,,211,PHYS,2020-sp,
8784,-1,,211,PHYS,2020-sp,
8785,-1,,211,PHYS,2020-sp,
8786,-1,,211,PHYS,2020-sp,
8787,-1,,211,PHYS,2020-sp,
8788,-1,,211,PHYS,2020-sp,
8789,-1,,211,PHYS,2020-sp,
8790,-1,,211,PHYS,2020-sp,
8791,-1,,211,PHYS,2020-sp,
8792,-1,,211,PHYS,2020-sp,
8793,-1,,211,PHYS,2020-sp,
8794,-1,,211,PHYS,2020-sp,
8795,-1,,211,PHYS,2020-sp,
8796,-1,,211,PHYS,2020-sp,
8797,-1,,211,PHYS,2020-sp,
8798,-1,,211,PHYS,2020-sp,
8799,-1,,211,PHYS,2020-sp,
8800,-1,,211,PHYS,2020-sp,
8801,-1,,211,PHYS,2020-sp,
8802,-1,,211,PHYS,2020-sp,
8803,-1,,211,PHYS,2020-sp,
8804,-1,,211,PHYS,2020-sp,
8805,-1,,211,PHYS,2020-sp,
8806,-1,,211,PHYS,2020-sp,
8807,-1,,211,PHYS,2020-sp,
8808,-1,,211,PHYS,2020-sp,
8809,-1,,211,PHYS,2020-sp,
8810,-1,,211,PHYS,2020-sp,
8811,-1,,211,PHYS,2020-sp,
8812,-1,,211,PHYS,2020-sp,
8813,-1,,211,PHYS,2020-sp,
8814,2163,"Stelzer, T",212,PHYS,2020-sp,
8815,2163,"Stelzer, T",212,PHYS,2020-sp,
8816,2163,"Stelzer, T",212,PHYS,2020-sp,
8817,-1,,212,PHYS,2020-sp,
8818,2164,"Sickles, A",212,PHYS,2020-sp,
8819,-1,,212,PHYS,2020-sp,
8820,2165,"Phillips, P",212,PHYS,2020-sp,
8821,-1,,212,PHYS,2020-sp,
8822,284,"Johnson, T",212,PHYS,2020-sp,
8823,-1,,212,PHYS,2020-sp,
8824,2166,"Doolittle, B",212,PHYS,2020-sp,
8825,-1,,212,PHYS,2020-sp,
8826,2167,"Khader, M",212,PHYS,2020-sp,
8827,-1,,212,PHYS,2020-sp,
8828,2167,"Khader, M",212,PHYS,2020-sp,
8829,-1,,212,PHYS,2020-sp,
8830,2168,"Mirasola, A",212,PHYS,2020-sp,
8831,-1,,212,PHYS,2020-sp,
8832,2166,"Doolittle, B",212,PHYS,2020-sp,
8833,-1,,212,PHYS,2020-sp,
8834,2169,"Raghavan, A",212,PHYS,2020-sp,
8835,-1,,212,PHYS,2020-sp,
8836,2170,"McKay, R",212,PHYS,2020-sp,
8837,-1,,212,PHYS,2020-sp,
8838,2169,"Raghavan, A",212,PHYS,2020-sp,
8839,284,"Johnson, T",212,PHYS,2020-sp,
8840,-1,,212,PHYS,2020-sp,
8841,284,"Johnson, T",212,PHYS,2020-sp,
8842,-1,,212,PHYS,2020-sp,
8843,2171,"Rhyno, B",212,PHYS,2020-sp,
8844,-1,,212,PHYS,2020-sp,
8845,2171,"Rhyno, B",212,PHYS,2020-sp,
8846,-1,,212,PHYS,2020-sp,
8847,2172,"Townsend, A",212,PHYS,2020-sp,
8848,-1,,212,PHYS,2020-sp,
8849,861,"Peng, J",212,PHYS,2020-sp,
8850,2173,"Troyer, L",212,PHYS,2020-sp,
8851,2174,"Xu, D",212,PHYS,2020-sp,
8852,2175,"Birchmier, R",212,PHYS,2020-sp,
8853,2176,"Yin, S",212,PHYS,2020-sp,
8854,2177,"Shankla, M",212,PHYS,2020-sp,
8855,2178,"Gysbers, D",212,PHYS,2020-sp,
8856,2175,"Birchmier, R",212,PHYS,2020-sp,
8857,2176,"Yin, S",212,PHYS,2020-sp,
8858,2179,"Lahert, S",212,PHYS,2020-sp,
8859,2174,"Xu, D",212,PHYS,2020-sp,
8860,2177,"Shankla, M",212,PHYS,2020-sp,
8861,2173,"Troyer, L",212,PHYS,2020-sp,
8862,2180,"Petersen, E",212,PHYS,2020-sp,
8863,2173,"Troyer, L",212,PHYS,2020-sp,
8864,2175,"Birchmier, R",212,PHYS,2020-sp,
8865,2177,"Shankla, M",212,PHYS,2020-sp,
8866,2178,"Gysbers, D",212,PHYS,2020-sp,
8867,2180,"Petersen, E",212,PHYS,2020-sp,
8868,2179,"Lahert, S",212,PHYS,2020-sp,
8869,2174,"Xu, D",212,PHYS,2020-sp,
8870,2178,"Gysbers, D",212,PHYS,2020-sp,
8871,2181,"Wagner, L",213,PHYS,2020-sp,
8872,2181,"Wagner, L",213,PHYS,2020-sp,
8873,2182,"Bradlyn, B",213,PHYS,2020-sp,3.19
8874,2183,"Dahmen, K",213,PHYS,2020-sp,3.27
8875,2184,"Chang, Y",213,PHYS,2020-sp,
8876,2185,"Mickalide, H",213,PHYS,2020-sp,
8877,2186,"Agrawal, S",213,PHYS,2020-sp,
8878,2187,"Yuan, J",213,PHYS,2020-sp,
8879,2188,"Meredith, L",213,PHYS,2020-sp,
8880,2188,"Meredith, L",213,PHYS,2020-sp,
8881,2189,"Basa, B",213,PHYS,2020-sp,
8882,2189,"Basa, B",213,PHYS,2020-sp,
8883,2184,"Chang, Y",213,PHYS,2020-sp,
8884,2190,"Padavic, K",213,PHYS,2020-sp,
8885,2191,"Shim, J",213,PHYS,2020-sp,
8886,2187,"Yuan, J",213,PHYS,2020-sp,
8887,2192,"Velkovsky, I",213,PHYS,2020-sp,
8888,2193,"Lu, K",213,PHYS,2020-sp,
8889,2191,"Shim, J",213,PHYS,2020-sp,
8890,2193,"Lu, K",213,PHYS,2020-sp,
8891,2184,"Chang, Y",213,PHYS,2020-sp,
8892,2186,"Agrawal, S",213,PHYS,2020-sp,
8893,2191,"Shim, J",213,PHYS,2020-sp,
8894,2192,"Velkovsky, I",213,PHYS,2020-sp,
8895,2193,"Lu, K",213,PHYS,2020-sp,
8896,2188,"Meredith, L",213,PHYS,2020-sp,
8897,2194,"Neubauer, M",213,PHYS,2020-sp,
8898,2195,"Song, X",213,PHYS,2020-sp,
8899,2195,"Song, X",213,PHYS,2020-sp,
8900,2196,"Zhang, S",213,PHYS,2020-sp,
8901,1700,"Choi, S",213,PHYS,2020-sp,
8902,1700,"Choi, S",213,PHYS,2020-sp,
8903,-1,,213,PHYS,2020-sp,
8904,2197,"Olivares Rodriguez, J",213,PHYS,2020-sp,
8905,2196,"Zhang, S",213,PHYS,2020-sp,
8906,2196,"Zhang, S",213,PHYS,2020-sp,
8907,2198,"Ganesan, V",213,PHYS,2020-sp,
8908,2198,"Ganesan, V",213,PHYS,2020-sp,
8909,2197,"Olivares Rodriguez, J",213,PHYS,2020-sp,
8910,1700,"Choi, S",213,PHYS,2020-sp,
8911,2198,"Ganesan, V",213,PHYS,2020-sp,
8912,2197,"Olivares Rodriguez, J",213,PHYS,2020-sp,
8913,2199,"Prather, B",213,PHYS,2020-sp,
